time;seconds_elapsed;z;y;x;target
1682350000000000000,00;493639000000,00;-1833240000000000,00;-3509710000000000,00;2497680000000000,00;rennen
1682350000000000000,00;49463900000000,00;-120682000000000,00;-37375700000000000,00;21384800000000000,00;rennen
1682350000000000000,00;4956390000000000,00;-1875160000000000,00;-40447800000000000,00;13892500000000000,00;rennen
1682350000000000000,00;496639000000000,00;6825920000000000,00;-44076400000000000,00;4560980000000000,00;rennen
1682350000000000000,00;49763900000000,00;6966710000000000,00;-49503900000000000,00;-38149000000000000,00;rennen
1682350000000000000,00;4986390000000,00;-4386580000000000,00;-5593400000000000,00;-9160710000000000,00;rennen
1682350000000000000,00;4996390000000000,00;-22349500000000000,00;-5727150000000000,00;-13582000000000000,00;rennen
1682350000000000000,00;5006390000000000,00;-3660910000000000,00;-520208000000000,00;-15672200000000000,00;rennen
1682350000000000000,00;5016390000000000,00;-4330180000000000,00;-46859300000000000,00;-1183360000000000,00;rennen
1682350000000000000,00;5026380000000000,00;-38496000000000000,00;-43686200000000000,00;-6224590000000000,00;rennen
1682350000000000000,00;503638000000000,00;-2858520000000000,00;-39390900000000000,00;-5406440000000000,00;rennen
1682350000000000000,00;5046380000000,00;-2406050000000000,00;-34609800000000000,00;-4830480000000000,00;rennen
1682350000000000000,00;50563800000000,00;-24050400000000000,00;-29913400000000000,00;-3012810000000000,00;rennen
1682350000000000000,00;506638000000000,00;-2331000000000000,00;-25479300000000000,00;1379690000000000,00;rennen
1682350000000000000,00;5076380000000000,00;-1737790000000000,00;-2117750000000000,00;8358270000000000,00;rennen
1682350000000000000,00;5086380000000000,00;-6417580000000000,00;-1637140000000000,00;15703700000000000,00;rennen
1682350000000000000,00;5096370000000000,00;4688480000000000,00;-10913800000000000,00;2164030000000000,00;rennen
1682350000000000000,00;5106370000000000,00;1546990000000000,00;-4093800000000000,00;26882600000000000,00;rennen
1682350000000000000,00;51163700000000,00;26065000000000000,00;3006800000000000,00;30581600000000000,00;rennen
1682350000000000000,00;5126370000000000,00;3241560000000000,00;9724040000000000,00;29906900000000000,00;rennen
1682350000000000000,00;513637000000000,00;33156100000000000,00;16848200000000000,00;25595400000000000,00;rennen
1682350000000000000,00;5146370000000000,00;3310330000000000,00;23011000000000000,00;21523300000000000,00;rennen
1682350000000000000,00;5156370000000000,00;3367010000000000,00;27257800000000000,00;18117100000000000,00;rennen
1682350000000000000,00;516637000000000,00;32981000000000000,00;29236400000000000,00;12298000000000000,00;rennen
1682350000000000000,00;517636000000000,00;324093000000000,00;29456800000000000,00;37624300000000000,00;rennen
1682350000000000000,00;5186360000000000,00;30682800000000000,00;27355300000000000,00;-6738870000000000,00;rennen
1682350000000000000,00;5196360000000000,00;27427500000000000,00;24099400000000000,00;-1718670000000000,00;rennen
1682350000000000000,00;520636000000000,00;22769300000000000,00;2079800000000000,00;-25905400000000000,00;rennen
1682350000000000000,00;5216360000000000,00;165079000000000,00;17864100000000000,00;-3211680000000000,00;rennen
1682350000000000000,00;52263600000000,00;8134110000000000,00;1514580000000000,00;-3403040000000000,00;rennen
1682350000000000000,00;523636000000000,00;9757770000000000,00;11760900000000000,00;-3385500000000000,00;rennen
